,region,province,district,sub_district,province_eng,location,location_id
1084,Eastern,สกลนคร,เมืองสกลนคร,ธาตุเชิงชุม,Sakon Nakhon,Eastern/สกลนคร/เมืองสกลนคร/ธาตุเชิงชุม/Sakon Nakhon,1084
1085,Eastern,สกลนคร,เมืองสกลนคร,ธาตุนาเวง,Sakon Nakhon,Eastern/สกลนคร/เมืองสกลนคร/ธาตุนาเวง/Sakon Nakhon,1085
1086,Eastern,สกลนคร,เมืองสกลนคร,เทศบาลนครสกลนคร,Sakon Nakhon,Eastern/สกลนคร/เมืองสกลนคร/เทศบาลนครสกลนคร/Sakon Nakhon,1086
1087,Eastern,สกลนคร,เมืองสกลนคร,พังขว้าง,Sakon Nakhon,Eastern/สกลนคร/เมืองสกลนคร/พังขว้าง/Sakon Nakhon,1087
1088,Eastern,สกลนคร,เมืองสกลนคร,งิ้วด่อน,Sakon Nakhon,Eastern/สกลนคร/เมืองสกลนคร/งิ้วด่อน/Sakon Nakhon,1088
1089,Eastern,สกลนคร,เมืองสกลนคร,ห้วยยาง,Sakon Nakhon,Eastern/สกลนคร/เมืองสกลนคร/ห้วยยาง/Sakon Nakhon,1089
1090,Eastern,สกลนคร,เมืองสกลนคร,ฮางโฮง,Sakon Nakhon,Eastern/สกลนคร/เมืองสกลนคร/ฮางโฮง/Sakon Nakhon,1090
1091,Eastern,สกลนคร,เมืองสกลนคร,ดงมะไฟ,Sakon Nakhon,Eastern/สกลนคร/เมืองสกลนคร/ดงมะไฟ/Sakon Nakhon,1091
1092,Eastern,นครพนม,เมืองนครพนม,หนองญาติ,Nakhon Phanom,Eastern/นครพนม/เมืองนครพนม/หนองญาติ/Nakhon Phanom,1092
1093,Northern,ตาก,เมืองตาก,ไม้งาม,Tak,Northern/ตาก/เมืองตาก/ไม้งาม/Tak,1093
1094,Northern,ตาก,เมืองตาก,วังหิน,Tak,Northern/ตาก/เมืองตาก/วังหิน/Tak,1094
1095,Northern,ตาก,เมืองตาก,หัวเดียด,Tak,Northern/ตาก/เมืองตาก/หัวเดียด/Tak,1095
1096,Northern,ตาก,เมืองตาก,เชียงเงิน,Tak,Northern/ตาก/เมืองตาก/เชียงเงิน/Tak,1096
1097,Northern,ตาก,เมืองตาก,หนองบัวเหนือ,Tak,Northern/ตาก/เมืองตาก/หนองบัวเหนือ/Tak,1097
1098,Northern,ตาก,เมืองตาก,น้ำรึม,Tak,Northern/ตาก/เมืองตาก/น้ำรึม/Tak,1098
1099,Northern,ตาก,เมืองตาก,ป่ามะม่วง,Tak,Northern/ตาก/เมืองตาก/ป่ามะม่วง/Tak,1099
1100,Northern,ตาก,เมืองตาก,หนองบัวใต้,Tak,Northern/ตาก/เมืองตาก/หนองบัวใต้/Tak,1100
1101,Eastern,อุดรธานี,เมืองอุดรธานี,อุดรธานี,Udon Thani,Eastern/อุดรธานี/เมืองอุดรธานี/อุดรธานี/Udon Thani,1101
1102,Eastern,อุดรธานี,เมืองอุดรธานี,หนองบัว,Udon Thani,Eastern/อุดรธานี/เมืองอุดรธานี/หนองบัว/Udon Thani,1102
1103,Eastern,อุดรธานี,เมืองอุดรธานี,บ้านเลื่อม,Udon Thani,Eastern/อุดรธานี/เมืองอุดรธานี/บ้านเลื่อม/Udon Thani,1103
1104,Eastern,อุดรธานี,เมืองอุดรธานี,เชียงพิณ,Udon Thani,Eastern/อุดรธานี/เมืองอุดรธานี/เชียงพิณ/Udon Thani,1104
1105,Eastern,อุดรธานี,เมืองอุดรธานี,หนองนาคำ,Udon Thani,Eastern/อุดรธานี/เมืองอุดรธานี/หนองนาคำ/Udon Thani,1105
1106,Eastern,อุดรธานี,เมืองอุดรธานี,บ้านจั่น,Udon Thani,Eastern/อุดรธานี/เมืองอุดรธานี/บ้านจั่น/Udon Thani,1106
1107,Eastern,อุดรธานี,พิบูลย์รักษ์,บ้านแดง,Udon Thani,Eastern/อุดรธานี/พิบูลย์รักษ์/บ้านแดง/Udon Thani,1107
1108,Eastern,อุดรธานี,เมืองอุดรธานี,นาดี,Udon Thani,Eastern/อุดรธานี/เมืองอุดรธานี/นาดี/Udon Thani,1108
1109,Eastern,อุดรธานี,เมืองอุดรธานี,สามพร้าว,Udon Thani,Eastern/อุดรธานี/เมืองอุดรธานี/สามพร้าว/Udon Thani,1109
1110,Eastern,อุดรธานี,เมืองอุดรธานี,หมูม่น,Udon Thani,Eastern/อุดรธานี/เมืองอุดรธานี/หมูม่น/Udon Thani,1110
1111,Eastern,อุดรธานี,เมืองอุดรธานี,Not Sated,Udon Thani,Eastern/อุดรธานี/เมืองอุดรธานี/Not Sated/Udon Thani,1111
1112,Northern,ตาก,แม่สอด,แม่สอด,Tak,Northern/ตาก/แม่สอด/แม่สอด/Tak,1112
1113,Northern,ตาก,แม่สอด,แม่ปะ,Tak,Northern/ตาก/แม่สอด/แม่ปะ/Tak,1113
1114,Northern,ตาก,แม่สอด,ท่าสายลวด,Tak,Northern/ตาก/แม่สอด/ท่าสายลวด/Tak,1114
1115,Northern,พิษณุโลก,เมืองพิษณุโลก,Not Sated,Phitsanulok,Northern/พิษณุโลก/เมืองพิษณุโลก/Not Sated/Phitsanulok,1115
1116,Eastern,เลย,เมืองเลย,นาอาน,Loei,Eastern/เลย/เมืองเลย/นาอาน/Loei,1116
1117,Eastern,หนองบัวลำภู,Not Sated,Not Sated,Nong Bua Lam Phu,Eastern/หนองบัวลำภู/Not Sated/Not Sated/Nong Bua Lam Phu,1117
1118,Eastern,อุดรธานี,เมืองอุดรธานี,กุดสระ,Udon Thani,Eastern/อุดรธานี/เมืองอุดรธานี/กุดสระ/Udon Thani,1118
1119,Eastern,อุดรธานี,เมืองอุดรธานี,นาข่า,Udon Thani,Eastern/อุดรธานี/เมืองอุดรธานี/นาข่า/Udon Thani,1119
1120,Northern,สุโขทัย,เมืองสุโขทัย,บ้านสวน,Sukhothai,Northern/สุโขทัย/เมืองสุโขทัย/บ้านสวน/Sukhothai,1120
1121,Eastern,เลย,เมืองเลย,เมือง,Loei,Eastern/เลย/เมืองเลย/เมือง/Loei,1121
1122,Eastern,เลย,เมืองเลย,กุดป่อง,Loei,Eastern/เลย/เมืองเลย/กุดป่อง/Loei,1122
1123,Eastern,เลย,เมืองเลย,ชัยพฤกษ์,Loei,Eastern/เลย/เมืองเลย/ชัยพฤกษ์/Loei,1123
1124,Eastern,นครพนม,เมืองนครพนม,ในเมือง,Nakhon Phanom,Eastern/นครพนม/เมืองนครพนม/ในเมือง/Nakhon Phanom,1124
1125,Eastern,นครพนม,เมืองนครพนม,นาทราย,Nakhon Phanom,Eastern/นครพนม/เมืองนครพนม/นาทราย/Nakhon Phanom,1125
1126,Eastern,นครพนม,เมืองนครพนม,หนองแสง,Nakhon Phanom,Eastern/นครพนม/เมืองนครพนม/หนองแสง/Nakhon Phanom,1126
1127,Eastern,นครพนม,Not Sated,Not Sated,Nakhon Phanom,Eastern/นครพนม/Not Sated/Not Sated/Nakhon Phanom,1127
1128,Northern,เชียงราย,เมืองเชียงราย,รอบเวียง,Chiang Rai,Northern/เชียงราย/เมืองเชียงราย/รอบเวียง/Chiang Rai,1128
1129,Eastern,อุดรธานี,Not Sated,Not Sated,Udon Thani,Eastern/อุดรธานี/Not Sated/Not Sated/Udon Thani,1129
1130,Northern,แพร่,สูงเม่น,น้ำชำ,Phrae,Northern/แพร่/สูงเม่น/น้ำชำ/Phrae,1130
1131,Northern,แพร่,เมืองแพร่,ทุ่งกวาว,Phrae,Northern/แพร่/เมืองแพร่/ทุ่งกวาว/Phrae,1131
1132,Northern,แพร่,เมืองแพร่,ทุ่งโฮ้ง,Phrae,Northern/แพร่/เมืองแพร่/ทุ่งโฮ้ง/Phrae,1132
1133,Northern,แพร่,สูงเม่น,เวียงทอง,Phrae,Northern/แพร่/สูงเม่น/เวียงทอง/Phrae,1133
1134,Northern,แพร่,เมืองแพร่,นาจักร,Phrae,Northern/แพร่/เมืองแพร่/นาจักร/Phrae,1134
1135,Northern,แพร่,เมืองแพร่,เหมืองหม้อ,Phrae,Northern/แพร่/เมืองแพร่/เหมืองหม้อ/Phrae,1135
1136,Northern,เชียงใหม่,เมืองเชียงใหม่,สันผีเสื้อ,Chiang Mai,Northern/เชียงใหม่/เมืองเชียงใหม่/สันผีเสื้อ/Chiang Mai,1136
1137,Northern,แพร่,เมืองแพร่,ป่าแมต,Phrae,Northern/แพร่/เมืองแพร่/ป่าแมต/Phrae,1137
1138,Northern,แพร่,สูงเม่น,ร่องกาศ,Phrae,Northern/แพร่/สูงเม่น/ร่องกาศ/Phrae,1138
1139,Northern,แพร่,เด่นชัย,เด่นชัย,Phrae,Northern/แพร่/เด่นชัย/เด่นชัย/Phrae,1139
1140,Northern,แพร่,เมืองแพร่,กาญจนา,Phrae,Northern/แพร่/เมืองแพร่/กาญจนา/Phrae,1140
1141,Northern,แพร่,เมืองแพร่,ร่องฟอง,Phrae,Northern/แพร่/เมืองแพร่/ร่องฟอง/Phrae,1141
1142,Northern,แพร่,เมืองแพร่,สวนเขื่อน,Phrae,Northern/แพร่/เมืองแพร่/สวนเขื่อน/Phrae,1142
1143,Northern,แพร่,สูงเม่น,สูงเม่น,Phrae,Northern/แพร่/สูงเม่น/สูงเม่น/Phrae,1143
1144,Northern,แพร่,เมืองแพร่,ป่าแดง,Phrae,Northern/แพร่/เมืองแพร่/ป่าแดง/Phrae,1144
1145,Northern,แพร่,สูงเม่น,พระหลวง,Phrae,Northern/แพร่/สูงเม่น/พระหลวง/Phrae,1145
