url,name,roomType,roomStyle,roomSize,monthlyRent,dailyRent,roomContract,minMonthlyRent,maxMonthlyRent,minDailyRent,maxDailyRent,apartment_url
https://www.renthub.in.th/ชมตะวันเพลส1,ชมตะวันเพลส1,ห้องพัก,สตูดิโอ,,"2,700 - 3,200 บาท",-,,2700.0,3200.0,,,
https://www.renthub.in.th/the-bliss,The Bliss,Grand,สตูดิโอ,,"12,000 บาท",-,,12000.0,12000.0,,,
https://www.renthub.in.th/the-bliss,The Bliss,Superior,สตูดิโอ,,"9,000 บาท",-,,9000.0,9000.0,,,
https://www.renthub.in.th/the-bliss,The Bliss,Suite,สตูดิโอ,,"15,000 บาท",-,,15000.0,15000.0,,,
https://www.renthub.in.th/the-bliss,The Bliss,Standard,สตูดิโอ,,"7,000 บาท",-,,7000.0,7000.0,,,
https://www.renthub.in.th/absolute-apartment,Absolute apartment,ห้องพัก,สตูดิโอ,,"3,400 บาท",-,,3400.0,3400.0,,,
https://www.renthub.in.th/เรือนขวัญอิงอุ่น,เรือนขวัญอิงอุ่น,หอพัก&quot;ไอดินกลิ่นสวน&quot;,สตูดิโอ,,"2,000 บาท",-,,2000.0,2000.0,,,
https://www.renthub.in.th/ชลธิดา-เพลส,ชลธิดา เพลส,ห้องพัก,สตูดิโอ,,"3,100 - 12,000 บาท",-,,3100.0,12000.0,,,
https://www.renthub.in.th/ล้านนาโลตัสอพาร์ทเมนท์-lanna-lotus-apartment,ล้านนาโลตัสอพาร์ทเมนท์ (Lanna Lotus Apartment),"ห้องแอร์ทุกห้อง,",สตูดิโอ,,"3,500 - 7,000 บาท",-,,3500.0,7000.0,,,
https://www.renthub.in.th/ภาดาแมนชั่น,ภาดาแมนชั่น,ห้องพัก,สตูดิโอ,,"2,500 - 3,000 บาท",-,,2500.0,3000.0,,,
https://www.renthub.in.th/หอพักหมื่นอภัย,หอพักหมื่นอภัย,ห้องพักสะอาด,สตูดิโอ,,"1,700 บาท",-,,1700.0,1700.0,,,
https://www.renthub.in.th/bb-place,BB Place,ห้องพัก,สตูดิโอ,,"2,900 - 3,200 บาท",-,,2900.0,3200.0,,,
https://www.renthub.in.th/สุขสบาย-อพาร์ทเม้น-เชียงใหม่,สุขสบาย อพาร์ทเม้น  เชียงใหม่,ห้องพัก,สตูดิโอ,,"1,700 - 2,500 บาท",350 - 450 บาท,,1700.0,2500.0,350.0,450.0,
https://www.renthub.in.th/central-hill-place,Central Hill Place,Standard,สตูดิโอ,,"4,500 บาท",550 บาท,,4500.0,4500.0,550.0,550.0,
https://www.renthub.in.th/central-hill-place,Central Hill Place,Royal,สตูดิโอ,,"15,000 บาท",-,,15000.0,15000.0,,,
https://www.renthub.in.th/central-hill-place,Central Hill Place,Suite,สตูดิโอ,,"10,000 บาท","1,200 บาท",,10000.0,10000.0,1200.0,1200.0,
https://www.renthub.in.th/anunyaphum-serviced-apartment,Anunyaphum Serviced Apartment,ห้องแอร์,สตูดิโอ,,"18,000 - 24,000 บาท","1,000 - 2,000 บาท",,18000.0,24000.0,1000.0,2000.0,
https://www.renthub.in.th/ขวัญโกมลเฮ้าส์,ขวัญโกมลเฮ้าส์,ห้องพัก,สตูดิโอ,,"2,000 - 2,200 บาท",-,,2000.0,2200.0,,,
https://www.renthub.in.th/บ้านธนวดี,บ้านธนวดี,ห้องปรับอากาศ,สตูดิโอ,,"2,700 บาท",350 - 500 บาท,,2700.0,2700.0,350.0,500.0,
https://www.renthub.in.th/คูนหลวง-อพาร์ทเม้นท์,คูนหลวง อพาร์ทเม้นท์,ห้องพัก,สตูดิโอ,,"2,200 - 2,800 บาท",-,,2200.0,2800.0,,,
https://www.renthub.in.th/บ้านพลอยอิน1,บ้านพลอยอิน1,ห้องพัก,สตูดิโอ,,"2,300 - 2,500 บาท",-,,2300.0,2500.0,,,
https://www.renthub.in.th/บ้านพลอยอิน2,บ้านพลอยอิน2,ห้องพัก,สตูดิโอ,,"2,600 - 3,000 บาท",-,,2600.0,3000.0,,,
https://www.renthub.in.th/หอพักคุณแม่,หอพักคุณแม่,ห้องพัก,สตูดิโอ,,"2,000 บาท",-,,2000.0,2000.0,,,
https://www.renthub.in.th/ธารตะวันแมนชั่น,ธารตะวันแมนชั่น,ห้องพัก,สตูดิโอ,,"2,600 - 3,000 บาท",-,,2600.0,3000.0,,,
https://www.renthub.in.th/la-flora-residence-เมือง,La Flora residence  เมือง,ห้องพัก,สตูดิโอ,,"6,000 บาท",-,,6000.0,6000.0,,,
https://www.renthub.in.th/s-b-house,S.B. HOUSE,ห้องพัดลม,สตูดิโอ,,"2,000 บาท",200 บาท,,2000.0,2000.0,200.0,200.0,
https://www.renthub.in.th/s-b-house,S.B. HOUSE,ห้องแอร์,สตูดิโอ,,"4,000 บาท",450 บาท,,4000.0,4000.0,450.0,450.0,
https://www.renthub.in.th/น้องฝ้าย-อพาร์ทเม้น,น้องฝ้าย อพาร์ทเม้น,ห้องแอร์,สตูดิโอ,,-,,,,,,,
https://www.renthub.in.th/น้องฝ้าย-อพาร์ทเม้น,น้องฝ้าย อพาร์ทเม้น,ห้องแอร์,สตูดิโอ,,"1,800 บาท",-,,1800.0,1800.0,,,
https://www.renthub.in.th/หอพักศรุดา-เพลส-2,หอพักศรุดา เพลส 2,ห้องพัก,สตูดิโอ,,"3,500 บาท",-,,3500.0,3500.0,,,
https://www.renthub.in.th/หอพักหน้าโรงเรียนมงฟอร์ตวิทยาลัยครูติ๋ม-086-5891185,หอพักหน้าโรงเรียนมงฟอร์ตวิทยาลัยครูติ๋ม 086-5891185,ห้องพัก,สตูดิโอ,,"6,000 - 6,500 บาท",-,,6000.0,6500.0,,,
https://www.renthub.in.th/together-place-ทูเก็ตเตอร์-เพลส,TOGETHER  PLACE (ทูเก็ตเตอร์  เพลส),ห้องพัก,สตูดิโอ,,"2,500 - 3,000 บาท",-,,2500.0,3000.0,,,
https://www.renthub.in.th/หอพักใหม่โชตนา,หอพักใหม่โชตนา,ห้องใหม่ ตัวเมืองเชียงใหม่ ใกล้แยกข่วงสิงห์ สะดวก สะอาด สงบ ปลอดภัย,สตูดิโอ,,"3,000 บาท",-,,3000.0,3000.0,,,
https://www.renthub.in.th/ใบเตย-เรสซิเด้นซ์,ใบเตย เรสซิเด้นซ์,ห้องแอร์,สตูดิโอ,,"5,000 บาท",-,,5000.0,5000.0,,,
https://www.renthub.in.th/เมืองอุดมปัญญา,เมืองอุดมปัญญา,ห้องพัก,สตูดิโอ,,"1,500 - 1,800 บาท",-,,1500.0,1800.0,,,
https://www.renthub.in.th/บ้านทิวสุเทพ-3-นาทีถึง-ม-ช,บ้านทิวสุเทพ (3 นาทีถึง ม.ช.),ห้องพัก,สตูดิโอ,,"2,400 - 2,500 บาท",-,,2400.0,2500.0,,,
https://www.renthub.in.th/ชมตะวันเพลส2,ชมตะวันเพลส2,ห้องพัก,สตูดิโอ,,"2,500 - 3,000 บาท",-,,2500.0,3000.0,,,
https://www.renthub.in.th/อพาร์ทเม้นท์--2,อพาร์ทเม้นท์,ห้องพัก,สตูดิโอ,,"4,500 บาท",-,,4500.0,4500.0,,,
https://www.renthub.in.th/บ้านพักเพชรศิริ,บ้านพักเพชรศิริ,ห้องพัก,สตูดิโอ,,"2,200 บาท",-,,2200.0,2200.0,,,
https://www.renthub.in.th/หอพักเฮือนน้องนายน์,หอพักเฮือนน้องนายน์,ห้องพัก,สตูดิโอ,,"1,500 - 1,600 บาท",-,,1500.0,1600.0,,,
https://www.renthub.in.th/เก็จเกวลินเฮ้าส์,เก็จเกวลินเฮ้าส์,Dorm (4 Beds Room)ห้องพัดลม,สตูดิโอ,,450 บาท,-,,450.0,450.0,,,
https://www.renthub.in.th/เก็จเกวลินเฮ้าส์,เก็จเกวลินเฮ้าส์,Double Bed ห้องแอร์,สตูดิโอ,,-,,,,,,,
https://www.renthub.in.th/เก็จเกวลินเฮ้าส์,เก็จเกวลินเฮ้าส์,Double Bed ห้องพัดลม,สตูดิโอ,,-,,,,,,,
https://www.renthub.in.th/เก็จเกวลินเฮ้าส์,เก็จเกวลินเฮ้าส์,Dorm (3 Beds Room)ห้องแอร์,สตูดิโอ,,-,,,,,,,
https://www.renthub.in.th/เก็จเกวลินเฮ้าส์,เก็จเกวลินเฮ้าส์,Twin Bed ห้องแอร์,สตูดิโอ,,-,,,,,,,
https://www.renthub.in.th/เลอชาเลท์สวีท-อพาร์ทเม้นท์,เลอชาเลท์สวีท อพาร์ทเม้นท์,ห้องแอร์ทุกห้อง,สตูดิโอ,,"6,500 บาท",-,,6500.0,6500.0,,,
https://www.renthub.in.th/บ้าน-ศิริมังคลา,บ้าน ศิริมังคลา,ห้องแอร์ มีระเบียง กว้าง 28 ตรม.,สตูดิโอ,,"5,000 บาท",-,,5000.0,5000.0,,,
https://www.renthub.in.th/บ้าน-ศิริมังคลา,บ้าน ศิริมังคลา,ห้องแอร์ พร้อมอยู่ ตู้เย็น ทีวี,สตูดิโอ,,"6,000 บาท",-,,6000.0,6000.0,,,
https://www.renthub.in.th/หอพักบีแอนด์บี,หอพักบีแอนด์บี,ห้องพัก,สตูดิโอ,,"2,000 - 2,200 บาท",,,2000.0,2200.0,,,
https://www.renthub.in.th/บ้านนิมิตรดี-ใกล้เซ็นทรัลเฟสติวัล-เชียงใหม่,บ้านนิมิตรดี - ใกล้เซ็นทรัลเฟสติวัล เชียงใหม่,บ้านเช่า ND1,1 ห้องนอน,,"4,000 บาท",-,,4000.0,4000.0,,,
https://www.renthub.in.th/บ้านนิมิตรดี-ใกล้เซ็นทรัลเฟสติวัล-เชียงใหม่,บ้านนิมิตรดี - ใกล้เซ็นทรัลเฟสติวัล เชียงใหม่,บ้านเช่า ND2,1 ห้องนอน,,"4,000 บาท",-,,4000.0,4000.0,,,
https://www.renthub.in.th/บ้านนิมิตรดี-ใกล้เซ็นทรัลเฟสติวัล-เชียงใหม่,บ้านนิมิตรดี - ใกล้เซ็นทรัลเฟสติวัล เชียงใหม่,บ้านเช่า BK1,1 ห้องนอน,,"4,000 บาท",-,,4000.0,4000.0,,,
https://www.renthub.in.th/บ้านนิมิตรดี-ใกล้เซ็นทรัลเฟสติวัล-เชียงใหม่,บ้านนิมิตรดี - ใกล้เซ็นทรัลเฟสติวัล เชียงใหม่,บ้านเช่า BK2,1 ห้องนอน,,"4,000 บาท",-,,4000.0,4000.0,,,
https://www.renthub.in.th/ฮักโฮม-เชียงใหม่,ฮักโฮม เชียงใหม่,ห้องพัดลม,สตูดิโอ,25.0,"2,700 - 3,500 บาท",-,,2700.0,3500.0,,,
https://www.renthub.in.th/ฮักโฮม-เชียงใหม่,ฮักโฮม เชียงใหม่,ห้องแอร์,สตูดิโอ,25.0,"3,700 - 4,000 บาท",-,,3700.0,4000.0,,,
https://www.renthub.in.th/ให้เช่า-d-condo-ping-1-ห้องนอน-ห้องสวยพร้อมอยู่,***ให้เช่า D Condo Ping 1 ห้องนอน ห้องสวยพร้อมอยู่***,1 ห้อง 1 ห้องน้ำ 1 ห้องรับแขก,1 ห้องนอน,37.0,"16,000 - 17,000 บาท",-,,16000.0,17000.0,,,
https://www.renthub.in.th/หอพักตาลเดี่ยว,หอพักตาลเดี่ยว,บ้านเช่า,1 ห้องนอน,,"1,000 - 3,000 บาท",-,,1000.0,3000.0,,,
https://www.renthub.in.th/อาลียารินทร์เฮ้าส์,อาลียารินทร์เฮ้าส์,หอพัก,1 ห้องนอน,,"2,000 - 2,500 บาท",-,,2000.0,2500.0,,,
https://www.renthub.in.th/บ้านจันทร์นวล,บ้านจันทร์นวล,ห้องแบ่งเช่า,สตูดิโอ,39.0,"5,500 - 6,000 บาท",700 บาท,,5500.0,6000.0,700.0,700.0,
https://www.renthub.in.th/napapat,napapat,ห้องชุด,2 ห้องนอน,33.0,"3,500 บาท",-,,3500.0,3500.0,,,
https://www.renthub.in.th/กมลศิลป์,กมลศิลป์,หอพักหญิง,สตูดิโอ,,"3,000 บาท",300 - 400 บาท,,3000.0,3000.0,300.0,400.0,
https://www.renthub.in.th/บ้านปอแก้ว,บ้านปอแก้ว,ห้องปกติ,1 ห้องนอน,,"2,500 - 2,800 บาท",-,,2500.0,2800.0,,,
https://www.renthub.in.th/หอพักสีฟ้า--3,หอพักสีฟ้า,รายวัน-รายเดือน,1 ห้องนอน,,"2,500 - 3,000 บาท",350 - 450 บาท,,2500.0,3000.0,350.0,450.0,
https://www.renthub.in.th/โมเดิลวิล,โมเดิลวิล,อพาร์ทเม้น,1 ห้องนอน,,"3,000 บาท",-,,3000.0,3000.0,,,
https://www.renthub.in.th/ให้เช่าห้องพักรายเดือน-ห้องใหม่เอี่ยม-สะอาด-ย่านหนองหอยเชียงใหม่,ให้เช่าห้องพักรายเดือน ห้องใหม่เอี่ยม สะอาด ย่านหนองหอยเชียงใหม่,ห้องพักรายเดือน,สตูดิโอ,20.0,"2,000 บาท",-,,2000.0,2000.0,,,
https://www.renthub.in.th/หอพักคุณแดง,หอพักคุณแดง,หอพัก,สตูดิโอ,20.0,"1,700 บาท",-,,1700.0,1700.0,,,
https://www.renthub.in.th/หอพักรัฐวีร์,หอพักรัฐวีร์,ห้องพัก,สตูดิโอ,,"1,600 - 1,800 บาท",-,,1600.0,1800.0,,,
https://www.renthub.in.th/ลิ้ง-แมนชั่น,ลิ้ง แมนชั่น,ห้องพัก,สตูดิโอ,,"500 - 2,000 บาท",-,,500.0,2000.0,,,
https://www.renthub.in.th/ฟ้าใส,ฟ้าใส,ห้องพัก,สตูดิโอ,,"2,000 - 2,800 บาท",-,,2000.0,2800.0,,,
https://www.renthub.in.th/หอพักใกล้บ้าน-เชียงใหม่,หอพักใกล้บ้าน เชียงใหม่,ห้องพัดลม,สตูดิโอ,,"1,500 บาท",-,,1500.0,1500.0,,,
https://www.renthub.in.th/บ้านโชคภัทรา,บ้านโชคภัทรา,ห้องพัก,สตูดิโอ,,"1,600 - 2,000 บาท",-,,1600.0,2000.0,,,
https://www.renthub.in.th/บ้านเสรี,บ้านเสรี,ห้องพัก,สตูดิโอ,,"1,500 - 2,500 บาท",,,1500.0,2500.0,,,
,,studio 4,สตูดิโอ,32.0,"6,200 บาท",-,,6200.0,6200.0,,,https://www.renthub.in.th/เดอะแคมปัส-อพาร์ทเม้นท์-ใกล้-ธรรมศาสตร์-รังสิต
,, bedroom,1 ห้องนอน,45.0,"9,000 บาท",-,,9000.0,9000.0,,,https://www.renthub.in.th/เดอะแคมปัส-อพาร์ทเม้นท์-ใกล้-ธรรมศาสตร์-รังสิต
,,studio 3,สตูดิโอ,29.0,"5,900 บาท",-,,5900.0,5900.0,,,https://www.renthub.in.th/เดอะแคมปัส-อพาร์ทเม้นท์-ใกล้-ธรรมศาสตร์-รังสิต
,,ห้องพัก,สตูดิโอ,27.0,"3,800 - 4,000 บาท",800 - 900 บาท,,3800.0,4000.0,800.0,900.0,https://www.renthub.in.th/best-room-ii-อพาร์ทเมนท์เปิดใหม่-ห่างจากมหาลัยกรุงเทพ7กิโล-ไม่มีรายวันนะคะ
,,ห้องสแตนด์ดาร์ด,1 ห้องนอน,28.0,"3,500 บาท",-,,3500.0,3500.0,,,https://www.renthub.in.th/โปรโมชั่น-เปิดใหม่-ไม่มีเงินประกัน-3-500-บ-ด-ใกล้ม-ธรรมศาสตร์รังสิต-ทียูแมนชั่น
,,ห้องมาตรฐาน,1 ห้องนอน,25.0,"3,800 บาท",-,,3800.0,3800.0,,,https://www.renthub.in.th/โปรโมชั่น-เปิดใหม่-3-800-บาทไม่มีเงินประกัน-คลองหลวง-27-แมนชั่น
,,เตียงคู่,สตูดิโอ,30.0,"7,500 - 7,900 บาท",-,,7500.0,7900.0,,,https://www.renthub.in.th/haus-private-residences-ม-ธรรมศาสตร์-ศูนย์รังสิต
,,เตียงเดี่ยว,สตูดิโอ,30.0,"7,500 - 7,900 บาท",-,,7500.0,7900.0,,,https://www.renthub.in.th/haus-private-residences-ม-ธรรมศาสตร์-ศูนย์รังสิต
,,Studio,สตูดิโอ,24.0,"6,500 - 8,900 บาท",-,,6500.0,8900.0,,,https://www.renthub.in.th/18-22-residences-ม-ธรรมศาสตร์-ศูนย์รังสิต
,,Studio Plus,สตูดิโอ,30.0,"8,500 - 9,500 บาท",-,,8500.0,9500.0,,,https://www.renthub.in.th/18-22-residences-ม-ธรรมศาสตร์-ศูนย์รังสิต
,,One Bedroom,1 ห้องนอน,40.0,"11,000 บาท",-,,11000.0,11000.0,,,https://www.renthub.in.th/18-22-residences-ม-ธรรมศาสตร์-ศูนย์รังสิต
,,Two Bedrooms,2 ห้องนอน,60.0,"17,900 บาท",-,,17900.0,17900.0,,,https://www.renthub.in.th/18-22-residences-ม-ธรรมศาสตร์-ศูนย์รังสิต
,,Deluxe,1 ห้องนอน,35.0,"9,500 บาท",-,,9500.0,9500.0,,,https://www.renthub.in.th/หอพัก-เดอะวิสดอม-อพาร์ทเมนท์-the-wisdom-apartment
,,Skyloft,1 ห้องนอน,30.0,"12,000 บาท",-,,12000.0,12000.0,,,https://www.renthub.in.th/หอพัก-เดอะวิสดอม-อพาร์ทเมนท์-the-wisdom-apartment
,,VIP,1 ห้องนอน,40.0,"11,000 บาท",-,,11000.0,11000.0,,,https://www.renthub.in.th/หอพัก-เดอะวิสดอม-อพาร์ทเมนท์-the-wisdom-apartment
,,Studio,สตูดิโอ,30.0,"7,000 - 8,000 บาท",-,,7000.0,8000.0,,,https://www.renthub.in.th/หอพัก-เดอะวิสดอม-อพาร์ทเมนท์-the-wisdom-apartment
,,ห้องเฟอร์นิเจอร์,สตูดิโอ,21.0,"2,300 - 2,500 บาท",-,,2300.0,2500.0,,,https://www.renthub.in.th/s-b-p-ปีรติ-อพาร์ทเม้นต์-ซอยรัตนะ-คลองหลวง31
,,ห้องแอร์ + เฟอร์นิเจอร์ ,สตูดิโอ,21.0,"3,000 - 3,500 บาท",-,,3000.0,3500.0,,,https://www.renthub.in.th/s-b-p-ปีรติ-อพาร์ทเม้นต์-ซอยรัตนะ-คลองหลวง31
,,ห้องพัดลม,สตูดิโอ,21.0,"1,800 - 2,000 บาท",-,,1800.0,2000.0,,,https://www.renthub.in.th/s-b-p-ปีรติ-อพาร์ทเม้นต์-ซอยรัตนะ-คลองหลวง31
,,ห้องแอร์,สตูดิโอ,21.0,"2,500 บาท",-,,2500.0,2500.0,,,https://www.renthub.in.th/s-b-p-ปีรติ-อพาร์ทเม้นต์-ซอยรัตนะ-คลองหลวง31
,,ห้องเดี่ยว,1 ห้องนอน,25.0,"4,500 บาท",490 - 580 บาท,,4500.0,4500.0,490.0,580.0,https://www.renthub.in.th/101-เพลส-นวนคร
,,หอพักแบบห้องพัดลม,สตูดิโอ,25.0,"3,800 บาท",-,,3800.0,3800.0,,,https://www.renthub.in.th/อรุณเพลส-นวนคร-ตลาดไท-คลองหนึ่ง
,,หอพักแบบห้องแอร์น้ำอุ่น,สตูดิโอ,25.0,"4,200 - 4,500 บาท",-,,4200.0,4500.0,,,https://www.renthub.in.th/อรุณเพลส-นวนคร-ตลาดไท-คลองหนึ่ง
,,ห้องพักพร้อมเฟอร์นิเจอร์,1 ห้องนอน,22.0,"2,000 - 2,500 บาท",-,,2000.0,2500.0,,,https://www.renthub.in.th/อาภากรอพาร์ทเมนท์--6
,,Standard ,1 ห้องนอน,15.0,"1,800 - 3,500 บาท",300 - 500 บาท,,1800.0,3500.0,300.0,500.0,https://www.renthub.in.th/หอพักสมานมิตร
,,ห้องเดี่ยว,สตูดิโอ,16.0,"1,800 บาท",-,,1800.0,1800.0,,,https://www.renthub.in.th/มยุรี-อพาร์ทเม้นท์
,,ห้องพัดลม,5 ห้องนอน,5.0,"2,100 บาท",320 บาท,,2100.0,2100.0,320.0,320.0,https://www.renthub.in.th/pop-apartment-ห้องเช่าคลองหลวงราคาถูก
,,ห้องแอร์,5 ห้องนอน,5.0,"1,500 บาท",250 บาท,,1500.0,1500.0,250.0,250.0,https://www.renthub.in.th/pop-apartment-ห้องเช่าคลองหลวงราคาถูก
,,ห้องแอร์,5 ห้องนอน,5.0,"2,500 - 3,100 บาท",370 - 690 บาท,,2500.0,3100.0,370.0,690.0,https://www.renthub.in.th/pop-apartment-ห้องเช่าคลองหลวงราคาถูก
,,ห้องธรรมดา,1 ห้องนอน,3.5,"1,000 - 1,500 บาท",-,,1000.0,1500.0,,,https://www.renthub.in.th/หอพักเจริญผล2
,,ห้องเฟอร์นิเจอร์,1 ห้องนอน,3.5,"2,000 บาท",-,,2000.0,2000.0,,,https://www.renthub.in.th/หอพักเจริญผล2
,,ห้องธรรมดา,สตูดิโอ,25.0,"4,500 - 5,200 บาท",700 บาท,,4500.0,5200.0,700.0,700.0,https://www.renthub.in.th/good-morning-apartment
,,ห้องมุม,สตูดิโอ,40.0,"6,500 - 7,000 บาท","1,000 บาท",,6500.0,7000.0,1000.0,1000.0,https://www.renthub.in.th/good-morning-apartment
,,ห้องพัก,1 ห้องนอน,17.0,"1,700 - 1,900 บาท",-,,1700.0,1900.0,,,https://www.renthub.in.th/ที-เจ-อพาร์ทเมนท์-หอพักใกล้ตลาดไท-นวนคร-มีอินเตอร์เน็ต-wi-fi
,,ห้องพัดลม,สตูดิโอ,31.0,"3,000 - 3,500 บาท",-,,3000.0,3500.0,,,https://www.renthub.in.th/นภาแมนชั่น--2
,,ห้องแอร์,สตูดิโอ,31.0,"3,000 - 4,500 บาท",-,,3000.0,4500.0,,,https://www.renthub.in.th/นภาแมนชั่น--2
,,ห้องพัก,สตูดิโอ,24.0,"1,000 - 4,000 บาท",250 - 700 บาท,,1000.0,4000.0,250.0,700.0,https://www.renthub.in.th/หอพัก-วันดี-ใกล้-ม-ธรรมศาสตร์รังสิต-ซอยคลองหลวง-35-ไม่มีค่าประกัน-เกือบติดรถเมล์ผ่าน
,,สตูดิโอ,สตูดิโอ,26.0,"8,000 บาท",990 บาท,,8000.0,8000.0,990.0,990.0,https://www.renthub.in.th/keystone-tu
,,2 ห้องนอน,2 ห้องนอน,61.0,"17,000 บาท",-,,17000.0,17000.0,,,https://www.renthub.in.th/keystone-tu
,,1 ห้องนอน,1 ห้องนอน,35.0,"8,500 บาท","1,090 บาท",,8500.0,8500.0,1090.0,1090.0,https://www.renthub.in.th/keystone-tu
,,ห้องสวีท,1 ห้องนอน,48.0,"5,000 บาท",-,,5000.0,5000.0,,,https://www.renthub.in.th/36-เรสซิเด้นซ์
,,ห้อวมาตราฐาน,สตูดิโอ,23.0,"3,200 - 3,800 บาท",-,,3200.0,3800.0,,,https://www.renthub.in.th/36-เรสซิเด้นซ์
,,ห้องใหญ่,สตูดิโอ,32.0,"4,500 - 5,000 บาท",-,,4500.0,5000.0,,,https://www.renthub.in.th/36-เรสซิเด้นซ์
,,ห้อง,1 ห้องนอน,15.0,"1,700 - 1,880 บาท",,,1700.0,1880.0,,,https://www.renthub.in.th/มงคลรุ่งโรจน์-อพาร์ตเมนต์
,,standard,สตูดิโอ,28.0,"4,000 - 6,500 บาท","650 - 1,200 บาท",,4000.0,6500.0,650.0,1200.0,https://www.renthub.in.th/หอพักหลวงสิริ-หลังม-ธ-เดินไม่ถึง-3-นาที
,,standard,สตูดิโอ,28.0,"5,200 - 6,200 บาท","900 - 1,100 บาท",,5200.0,6200.0,900.0,1100.0,https://www.renthub.in.th/chateau-hotel-apartments-โรงแรม-ชาโตว์-อพาร์ทเม้นท์
,,อพาร์เม้นท์,สตูดิโอ,22.0,"1,700 - 1,900 บาท",-,,1700.0,1900.0,,,https://www.renthub.in.th/มหาจักรอพาร์เม้นท์-ไทยธานี41
,,ห้องพัก,1 ห้องนอน,28.0,"1,700 - 2,500 บาท",450 บาท,,1700.0,2500.0,450.0,450.0,https://www.renthub.in.th/หอพัก-รัศมีวงษ์
,,ห้องพัก,1 ห้องนอน,25.0,"3,000 - 3,500 บาท",-,,3000.0,3500.0,,,https://www.renthub.in.th/มณีทรัพย์-อพาร์ทเม้นท์
,,อาคารพาณิชย์ชั้นเดียว,1 ห้องนอน,24.0,"2,800 - 4,000 บาท",-,,2800.0,4000.0,,,https://www.renthub.in.th/หอพัก35-1อาคารพาณิชย์ชั้นเดียวให้เช่า
,,ห้องเฟอร์,สตูดิโอ,25.0,"3,400 บาท",-,,3400.0,3400.0,,,https://www.renthub.in.th/หอพักเดอะพาร์ค35
,,ห้องเฟอร์ + แอร์,สตูดิโอ,25.0,"3,900 บาท",-,,3900.0,3900.0,,,https://www.renthub.in.th/หอพักเดอะพาร์ค35
,,ห้องชั้น 2,1 ห้องนอน,25.0,"4,200 - 4,700 บาท",-,,4200.0,4700.0,,,https://www.renthub.in.th/รามฤทธิไกร-เพลส-นวนคร-รังสิต-อพาร์ทเม้นท์
,,ห้องรายวัน ,1 ห้องนอน,25.0,-,"750 - 1,000 บาท",,,,750.0,1000.0,https://www.renthub.in.th/รามฤทธิไกร-เพลส-นวนคร-รังสิต-อพาร์ทเม้นท์
,,ห้องชั้น 5,1 ห้องนอน,25.0,"3,800 - 4,200 บาท",-,,3800.0,4200.0,,,https://www.renthub.in.th/รามฤทธิไกร-เพลส-นวนคร-รังสิต-อพาร์ทเม้นท์
,,วีไอพี,1 ห้องนอน,30.0,"5,500 บาท",-,,5500.0,5500.0,,,https://www.renthub.in.th/รามฤทธิไกร-เพลส-นวนคร-รังสิต-อพาร์ทเม้นท์
,,ห้องชั้น 4,1 ห้องนอน,25.0,"4,000 - 4,500 บาท",-,,4000.0,4500.0,,,https://www.renthub.in.th/รามฤทธิไกร-เพลส-นวนคร-รังสิต-อพาร์ทเม้นท์
,,Type A,1 ห้องนอน,32.0,"6,500 - 7,500 บาท","750 - 1,100 บาท",,6500.0,7500.0,750.0,1100.0,https://www.renthub.in.th/หอพัก-เจพาร์ค-ธรรมศาสตร์-รังสิต
,,Type B,1 ห้องนอน,32.0,"8,000 - 9,000 บาท",-,,8000.0,9000.0,,,https://www.renthub.in.th/หอพัก-เจพาร์ค-ธรรมศาสตร์-รังสิต
,,Type C,สตูดิโอ,42.0,"11,000 - 12,000 บาท","950 - 1,100 บาท",,11000.0,12000.0,950.0,1100.0,https://www.renthub.in.th/หอพัก-เจพาร์ค-ธรรมศาสตร์-รังสิต
,,Type D,สตูดิโอ,50.0,"12,000 - 13,500 บาท","1,100 บาท",,12000.0,13500.0,1100.0,1100.0,https://www.renthub.in.th/หอพัก-เจพาร์ค-ธรรมศาสตร์-รังสิต
,,Type E,สตูดิโอ,50.0,"11,000 - 12,000 บาท",-,,11000.0,12000.0,,,https://www.renthub.in.th/หอพัก-เจพาร์ค-ธรรมศาสตร์-รังสิต
,,Type F,2 ห้องนอน,100.0,"20,000 - 21,000 บาท",-,,20000.0,21000.0,,,https://www.renthub.in.th/หอพัก-เจพาร์ค-ธรรมศาสตร์-รังสิต
,,Type G,2 ห้องนอน,64.0,"13,500 - 14,500 บาท",-,,13500.0,14500.0,,,https://www.renthub.in.th/หอพัก-เจพาร์ค-ธรรมศาสตร์-รังสิต
,,Type H,1 ห้องนอน,34.0,"7,500 - 9,000 บาท",-,,7500.0,9000.0,,,https://www.renthub.in.th/หอพัก-เจพาร์ค-ธรรมศาสตร์-รังสิต
,,Type I1,สตูดิโอ,62.0,"16,500 - 17,500 บาท",-,,16500.0,17500.0,,,https://www.renthub.in.th/หอพัก-เจพาร์ค-ธรรมศาสตร์-รังสิต
,,Type I2,สตูดิโอ,62.0,"18,500 - 19,500 บาท",-,,18500.0,19500.0,,,https://www.renthub.in.th/หอพัก-เจพาร์ค-ธรรมศาสตร์-รังสิต
,,ห้องเดี่ยว,1 ห้องนอน,24.0,"2,500 - 4,500 บาท",-,,2500.0,4500.0,,,https://www.renthub.in.th/ฉัตรนิภา-เรสซิเด็นท์
